Name,Fulladdress,status,Categories,phone,Review Count,Place Id,Average Rating,Reviews,Google Maps URL,Latitude,Longitude,Website,Open Now,Opening Hours,logo,catalog
Forever 21 - Nakheel Mall,"Palm JumeirahPJTRVC001-Nakheel Mall- (UNIT NO: F-023,F-024 & F-025 - ???? ????? - ??? - United Arab Emirates",OPERATIONAL,clothing_store,+971 4 422 1624,1,ChIJi-DxOZJrXz4R9yoraO2a8L4,5,https://search.google.com/local/reviews?placeid=ChIJi-DxOZJrXz4R9yoraO2a8L4,https://maps.google.com/?cid=13758667206062451447,25.114313,55.1387509,https://forever21.ae/?utm_source=GMB&utm_medium=GMBFNM&utm_campaign=Website,FALSE,"['Monday: 10:00AM-10:00PM', 'Tuesday: 10:00AM-10:00PM', 'Wednesday: 10:00AM-10:00PM', 'Thursday: 10:00AM-10:00PM', 'Friday: 10:00AM-10:00PM', 'Saturday: 10:00AM-12:00AM', 'Sunday: 10:00AM-12:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230436_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230436_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230436_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230436_3.jpg']]"
La Senza,Ibn Battuta Mall - 24VC+P58 - Sheikh Zayed Road - Jebel Ali Village - Dubai - United Arab Emirates,OPERATIONAL,clothing_store,+971 4 368 5240,5,ChIJLRtuAzwTXz4R07KrsHM-rww,4.6,https://search.google.com/local/reviews?placeid=ChIJLRtuAzwTXz4R07KrsHM-rww,https://maps.google.com/?cid=914017915985703635,25.044295,55.1204396,http://www.lasenza.com/,FALSE,"['Monday: 10:00AM-10:00PM', 'Tuesday: 10:00AM-10:00PM', 'Wednesday: 10:00AM-10:00PM', 'Thursday: 10:00AM-12:00AM', 'Friday: 10:00AM-12:00AM', 'Saturday: 10:00AM-10:00PM', 'Sunday: 10:00AM-10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230439_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230439_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230439_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230439_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230439_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230439_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230439_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230439_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230439_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230439_9.jpg']]"
Jockey Store Ibn Battuta Mall,"Egypt Court,Ibn Battuta Mall - 24V9+GQH - ???? ??? ??? - ??? - United Arab Emirates",OPERATIONAL,clothing_store,+971 4 554 7432,5,ChIJESB3nx4TXz4RMvWU70ABtRw,4.9,https://search.google.com/local/reviews?placeid=ChIJESB3nx4TXz4RMvWU70ABtRw,https://maps.google.com/?cid=2068560982255662386,25.0438212,55.1194127,,FALSE,"['Monday: 10:00AM-10:00PM', 'Tuesday: 10:00AM-10:00PM', 'Wednesday: 10:00AM-10:00PM', 'Thursday: 10:00AM-10:00PM', 'Friday: 10:00AM-10:00PM', 'Saturday: 10:00AM-10:00PM', 'Sunday: 10:00AM-10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230443_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230443_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230443_2.jpg']]"
Bershka,1 Sheikh Zayed Rd - Al Barsha - Al Barsha 1 - Dubai - United Arab Emirates,OPERATIONAL,clothing_store,+971 4 341 0224,5,ChIJhf2Tpb5rXz4Rty7M4wcI4RM,3.8,https://search.google.com/local/reviews?placeid=ChIJhf2Tpb5rXz4Rty7M4wcI4RM,https://maps.google.com/?cid=1432434986460130999,25.1171835,55.2020429,https://www.bershka.com/ae/,TRUE,"['Monday: 10:00AM-12:00AM', 'Tuesday: 10:00AM-12:00AM', 'Wednesday: 10:00AM-12:00AM', 'Thursday: 10:00AM-12:00AM', 'Friday: 10:00AM-12:00AM', 'Saturday: 10:00AM-12:00AM', 'Sunday: 10:00AM-12:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230446_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230446_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230446_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230446_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230446_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230446_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230446_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230446_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230446_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230446_9.jpg']]"
Nayomi ?????,Ibn Battuta Mall - Garden Cross Rd - Jebel Ali Village - Dubai - United Arab Emirates,OPERATIONAL,clothing_store,+971 4 447 2071,5,ChIJbXiKEjwTXz4RPQP8ch3ZZeU,4.6,https://search.google.com/local/reviews?placeid=ChIJbXiKEjwTXz4RPQP8ch3ZZeU,https://maps.google.com/?cid=16529856727839671101,25.0456224,55.1202676,https://www.nayomi.com/,FALSE,"['Monday: 10:00AM-10:00PM', 'Tuesday: 10:00AM-10:00PM', 'Wednesday: 10:00AM-10:00PM', 'Thursday: 10:00AM-10:00PM', 'Friday: 10:00AM-10:00PM', 'Saturday: 10:00AM-10:00PM', 'Sunday: 10:00AM-10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230450_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230450_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230450_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230450_3.jpg']]"
Intimissimi,Mall of The Emirates - Sheikh Zayed Rd - Al Barsha - Al Barsha 1 - Dubai - United Arab Emirates,OPERATIONAL,clothing_store,+971 4 255 2029,2,ChIJi0AiWf1rXz4RbTdywufTmiE,5,https://search.google.com/local/reviews?placeid=ChIJi0AiWf1rXz4RbTdywufTmiE,https://maps.google.com/?cid=2421480742018234221,25.1180735,55.2006377,,FALSE,,https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230453_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230453_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230453_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230453_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230453_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230453_5.jpg']]"
Lacoste - The Beach,The Beach JBR - Ground Floor - The Walk - Dubai Marina - Dubai - United Arab Emirates,OPERATIONAL,clothing_store,+971 4 551 9826,5,ChIJt2TTFFoVXz4RIFUHI9KUW9g,4.3,https://search.google.com/local/reviews?placeid=ChIJt2TTFFoVXz4RIFUHI9KUW9g,https://maps.google.com/?cid=15590218165324829984,25.07454,55.130498,https://www.lacoste.com/ae/en/,TRUE,"['Monday: 10:00AM-11:00PM', 'Tuesday: 10:00AM-11:00PM', 'Wednesday: 10:00AM-11:00PM', 'Thursday: 10:00AM-11:00PM', 'Friday: 10:00AM-12:00AM', 'Saturday: 10:00AM-12:00AM', 'Sunday: 10:00AM-11:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230456_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230456_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230456_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230456_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230456_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230456_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230456_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230456_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230456_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230456_9.jpg']]"
ADL - Nakheel Mall,"1st Floor, Nakheel Mall, Centre of Palm - 44FQ+WC4 - ??????? - ???? ????? - ??? - United Arab Emirates",OPERATIONAL,clothing_store,+971 4 577 6215,2,ChIJ8WRzE7prXz4R8CVUcsAlpEo,1,https://search.google.com/local/reviews?placeid=ChIJ8WRzE7prXz4R8CVUcsAlpEo,https://maps.google.com/?cid=5378465363469280752,25.1248195,55.1386892,http://adl.com.tr/,FALSE,"['Monday: 10:00AM-10:00PM', 'Tuesday: 10:00AM-10:00PM', 'Wednesday: 10:00AM-10:00PM', 'Thursday: 10:00AM-12:00AM', 'Friday: 10:00AM-12:00AM', 'Saturday: 10:00AM-10:00PM', 'Sunday: 10:00AM-10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230501_0.jpg']]
Oasis,Ibn Battuta Mall - Sheikh Zayed Road - ???? ??? ??? - ??? - United Arab Emirates,OPERATIONAL,clothing_store,+971 4 368 8956,5,ChIJXbSZXTkTXz4RcHWysrVO9dk,3.7,https://search.google.com/local/reviews?placeid=ChIJXbSZXTkTXz4RcHWysrVO9dk,https://maps.google.com/?cid=15705545817818559856,25.047756,55.122335,http://www.oasis-stores.com/,FALSE,"['Monday: 10:00AM-10:00PM', 'Tuesday: 10:00AM-10:00PM', 'Wednesday: 10:00AM-10:00PM', 'Thursday: 10:00AM-10:00PM', 'Friday: 10:00AM-10:00PM', 'Saturday: 10:00AM-10:00PM', 'Sunday: 10:00AM-10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230503_0.jpg']]
ANITAS BRAND,Springs Souk - ???? ??????? - ??? - United Arab Emirates,OPERATIONAL,clothing_store,+971 52 152 8785,5,ChIJc-zCtplrXz4RdTjVm_X2ASQ,4.5,https://search.google.com/local/reviews?placeid=ChIJc-zCtplrXz4RdTjVm_X2ASQ,https://maps.google.com/?cid=2594626395083978869,25.0657272,55.1914674,http://myanitas.com/,FALSE,"['Monday: 10:00AM-10:00PM', 'Tuesday: 10:00AM-10:00PM', 'Wednesday: 10:00AM-10:00PM', 'Thursday: 10:00AM-10:00PM', 'Friday: 10:00AM-10:00PM', 'Saturday: 10:00AM-10:00PM', 'Sunday: 10:00AM-10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230504_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230504_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230504_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230504_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230504_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230504_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230504_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230504_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230504_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230504_9.jpg']]"
L'Couture,VILLA 8 - 3 Al Wasl Rd - Umm Suqeim - Umm Suqeim 3 - Dubai - United Arab Emirates,OPERATIONAL,clothing_store,+971 4 320 3222,5,ChIJRwKmha5rXz4REI96qU-hkgc,4.7,https://search.google.com/local/reviews?placeid=ChIJRwKmha5rXz4REI96qU-hkgc,https://maps.google.com/?cid=545675868383121168,25.1326168,55.1981035,https://lcouture.com/,FALSE,"['Monday: 10:00AM-9:00PM', 'Tuesday: 10:00AM-9:00PM', 'Wednesday: 10:00AM-9:00PM', 'Thursday: 10:00AM-9:00PM', 'Friday: 10:00AM-9:00PM', 'Saturday: 10:00AM-9:00PM', 'Sunday: 10:00AM-9:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230509_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230509_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230509_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230509_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230509_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230509_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230509_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230509_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230509_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230509_9.jpg']]"
???? ???? ( ?????? ) ?????? ??????? ????????? ???? ??????,Frizon Sharjah 2 - Hamriya Free Zone - Sharjah - United Arab Emirates,OPERATIONAL,clothing_store,+971 50 531 7561,5,ChIJ890CmEH39T4R3ZnM5v4Vuho,4,https://search.google.com/local/reviews?placeid=ChIJ890CmEH39T4R3ZnM5v4Vuho,https://maps.google.com/?cid=1925875975192353245,25.4538105,55.5181645,https://womens-clothing-store-963.business.site/,FALSE,"['Monday: 8:00AM-5:00PM', 'Tuesday: 8:00AM-5:00PM', 'Wednesday: 8:00AM-5:00PM', 'Thursday: 8:00AM-5:00PM', 'Friday: 8:00AM-5:00PM', 'Saturday: 8:00AM-5:00PM', 'Sunday: Closed']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230514_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230514_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230514_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230514_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230514_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230514_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230514_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230514_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230514_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230514_9.jpg']]"
Dejota Garments Trading LLC,Dejota Garments Trading LLC? Al Wasl Building (R421) - R467 - Shop 25 18 A St - Al Karama - Dubai - United Arab Emirates,OPERATIONAL,clothing_store,+971 54 464 2803,5,ChIJUaUA1PddXz4RhmqGv2sFo00,4.9,https://search.google.com/local/reviews?placeid=ChIJUaUA1PddXz4RhmqGv2sFo00,https://maps.google.com/?cid=5594321122457184902,25.24734,55.3069705,https://dejota.shop/,FALSE,"['Monday: 10:00AM-10:00PM', 'Tuesday: 10:00AM-10:00PM', 'Wednesday: 10:00AM-10:00PM', 'Thursday: 10:00AM-10:00PM', 'Friday: 10:00AM-10:00PM', 'Saturday: 10:00AM-10:00PM', 'Sunday: 10:00AM-10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230518_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230518_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230518_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230518_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230518_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230518_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230518_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230518_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230518_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230518_9.jpg']]"
Nuna Atelier,"Office 102, 1st Floor, Al Sayah Bldg., Exit 40 - Sheikh Zayed Road, Al Quoz Industrial Area 3 - Al Quoz - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates",OPERATIONAL,clothing_store,+971 4 340 9100,3,ChIJDUh7Mc5rXz4R1EmR_kpecLA,4.7,https://search.google.com/local/reviews?placeid=ChIJDUh7Mc5rXz4R1EmR_kpecLA,https://maps.google.com/?cid=12713765424258435540,25.1313163,55.2136572,https://www.nunaatelier.com/,FALSE,"['Monday: 9:00AM-6:00PM', 'Tuesday: 9:00AM-6:00PM', 'Wednesday: 9:00AM-6:00PM', 'Thursday: 9:00AM-6:00PM', 'Friday: Closed', 'Saturday: 9:00AM-6:00PM', 'Sunday: 9:00AM-6:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230523_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230523_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230523_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230523_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230523_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230523_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230523_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230523_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230523_8.jpg']]"
????? ??? ??????,Unnamed Road - 89WX+5W6 - Al Bu Daniq - Sharjah - United Arab Emirates,OPERATIONAL,clothing_store,+971 55 848 4077,0,ChIJHaUlqoFbXz4Rg68ii49sCZ8,0,https://search.google.com/local/reviews?placeid=ChIJHaUlqoFbXz4Rg68ii49sCZ8,https://maps.google.com/?cid=11459810090591367043,25.3454243,55.3997541,,FALSE,,https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230527_0.jpg']]
ELBAS SHOP,Ajman - Al Rawda 2 - Ajman - United Arab Emirates,OPERATIONAL,clothing_store,+971 55 759 0941,5,ChIJl_XSgVv39T4R20cUYB0a4no,4.1,https://search.google.com/local/reviews?placeid=ChIJl_XSgVv39T4R20cUYB0a4no,https://maps.google.com/?cid=8854668530832132059,25.3881343,55.5165698,https://elbasshop.com/,TRUE,"['Monday: 1:00PM-2:30AM', 'Tuesday: 1:00PM-2:30AM', 'Wednesday: 1:00PM-2:30AM', 'Thursday: 1:00PM-2:30AM', 'Friday: 4:30PM-2:30AM', 'Saturday: 1:00PM-2:30AM', 'Sunday: 1:00PM-2:30AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230529_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230529_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230529_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230529_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230529_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230529_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230529_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230529_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230529_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230529_9.jpg']]"
